35000, 14554.249526, 0.082509, 14554.332035, 14539.885196, 0.068479, 14539.953675
35200, 14720.300890, 0.088118, 14720.389008, 14705.167108, 0.070875, 14705.237983
35400, 14888.720765, 0.093512, 14888.814277, 14873.529611, 0.072674, 14873.602285
35600, 15057.115411, 0.097182, 15057.212593, 15042.046864, 0.077185, 15042.124049
35800, 15226.742204, 0.101290, 15226.843494, 15211.088743, 0.082203, 15211.170947
36000, 15397.822123, 0.105271, 15397.927394, 15381.248946, 0.086017, 15381.334963
36200, 15569.052449, 0.110364, 15569.162813, 15553.118658, 0.089657, 15553.208315
36400, 15741.302439, 0.114548, 15741.416986, 15726.048097, 0.094657, 15726.142754
36600, 15914.629962, 0.118372, 15914.748334, 15898.753860, 0.097542, 15898.851403
36800, 16088.409147, 0.122229, 16088.531377, 16073.447859, 0.098133, 16073.545992
37000, 16263.783324, 0.122762, 16263.906086, 16248.270414, 0.099898, 16248.370312
37200, 16439.674198, 0.124442, 16439.798640, 16424.864370, 0.099809, 16424.964180
37400, 16616.588056, 0.127485, 16616.715541, 16602.674790, 0.100857, 16602.775647
37600, 16793.820271, 0.129634, 16793.949905, 16780.113687, 0.102685, 16780.216372
37800, 16973.742276, 0.131704, 16973.873979, 16960.045958, 0.104784, 16960.150742
38000, 17153.678663, 0.133719, 17153.812382, 17139.649993, 0.107085, 17139.757078
38200, 17334.336585, 0.135143, 17334.471728, 17320.679592, 0.107595, 17320.787187
38400, 17516.071925, 0.138017, 17516.209942, 17502.877436, 0.109006, 17502.986442
38600, 17699.536909, 0.142108, 17699.679017, 17684.788129, 0.110248, 17684.898377
38800, 17883.565391, 0.144437, 17883.709828, 17867.933169, 0.111888, 17868.045057
39000, 18068.318560, 0.146012, 18068.464573, 18053.773625, 0.111772, 18053.885397
39200, 18253.629238, 0.147749, 18253.776987, 18238.955857, 0.113389, 18239.069246
39400, 18440.677097, 0.147368, 18440.824466, 18426.522890, 0.116095, 18426.638985
39600, 18627.674081, 0.149637, 18627.823718, 18613.731426, 0.117149, 18613.848575
39800, 18816.391856, 0.150605, 18816.542461, 18802.546592, 0.116616, 18802.663208
40000, 19005.936824, 0.151764, 19006.088589, 18991.075114, 0.117551, 18991.192664
40200, 19196.378991, 0.151426, 19196.530417, 19182.019595, 0.119396, 19182.138991
40400, 19387.187052, 0.151245, 19387.338297, 19372.419809, 0.121172, 19372.540981
40600, 19580.369052, 0.151241, 19580.520293, 19566.081159, 0.124775, 19566.205934
40800, 19773.998452, 0.152052, 19774.150504, 19758.482503, 0.128115, 19758.610618
41000, 19968.143119, 0.152841, 19968.295960, 19952.743405, 0.128812, 19952.872217
41200, 20162.889988, 0.154614, 20163.044602, 20148.022253, 0.130906, 20148.153159
41400, 20359.194125, 0.155662, 20359.349787, 20344.030606, 0.133185, 20344.163791
41600, 20557.405476, 0.156637, 20557.562112, 20541.831849, 0.131056, 20541.962905
