#Dt, msdx1, msdy1, msdr1, msdx2, msdy2, msdr2 
2689800, 83672017.775042, 0.229890, 83672018.004932, 83700591.525896, 0.146177, 83700591.672073
2690000, 83683811.936940, 0.242190, 83683812.179130, 83713467.672138, 0.130798, 83713467.802935
2690200, 83696309.817283, 0.271548, 83696310.088831, 83725132.080189, 0.120210, 83725132.200399
2690400, 83708590.417392, 0.296374, 83708590.713767, 83737874.789310, 0.111087, 83737874.900396
2690600, 83721115.373618, 0.299615, 83721115.673233, 83750736.382665, 0.105661, 83750736.488325
2690800, 83733384.101205, 0.274521, 83733384.375726, 83762983.690536, 0.119840, 83762983.810376
2691000, 83745704.020741, 0.269699, 83745704.290440, 83775495.855050, 0.123357, 83775495.978407
2691200, 83757893.832032, 0.271561, 83757894.103593, 83788103.202091, 0.128114, 83788103.330206
2691400, 83770821.103883, 0.256561, 83770821.360444, 83800684.621862, 0.141725, 83800684.763587
2691600, 83783056.037031, 0.269244, 83783056.306275, 83813000.915472, 0.141006, 83813001.056478
2691800, 83795014.579250, 0.246775, 83795014.826025, 83825088.220613, 0.149485, 83825088.370098
2692000, 83807324.737511, 0.239112, 83807324.976624, 83838366.526087, 0.153176, 83838366.679263
2692200, 83820873.542912, 0.248797, 83820873.791709, 83850646.279665, 0.147612, 83850646.427276
2692400, 83832872.985981, 0.262743, 83832873.248724, 83863107.481136, 0.131108, 83863107.612244
2692600, 83845248.339440, 0.247267, 83845248.586707, 83875574.135501, 0.142688, 83875574.278189
2692800, 83857571.686773, 0.222589, 83857571.909362, 83888383.962468, 0.138418, 83888384.100886
2693000, 83870181.112384, 0.207449, 83870181.319834, 83900437.872798, 0.147407, 83900438.020205
2693200, 83882525.156023, 0.183572, 83882525.339596, 83912868.472987, 0.148717, 83912868.621704
2693400, 83895207.037845, 0.155365, 83895207.193210, 83925431.151247, 0.134792, 83925431.286039
2693600, 83907249.254350, 0.136748, 83907249.391098, 83938247.739121, 0.119813, 83938247.858934
2693800, 83919844.908286, 0.139632, 83919845.047918, 83950449.280771, 0.128973, 83950449.409744
2694000, 83932192.210983, 0.145868, 83932192.356852, 83963116.664341, 0.132105, 83963116.796446
2694200, 83944487.332405, 0.154529, 83944487.486935, 83975628.177923, 0.133008, 83975628.310931
2694400, 83956959.299911, 0.169409, 83956959.469320, 83988335.516569, 0.128161, 83988335.644729
2694600, 83968999.325462, 0.186880, 83968999.512343, 84000647.295253, 0.128979, 84000647.424232
2694800, 83981547.584945, 0.177590, 83981547.762535, 84012529.758496, 0.134625, 84012529.893122
2695000, 83994094.125052, 0.169486, 83994094.294538, 84025583.870484, 0.132857, 84025584.003341
2695200, 84006415.810526, 0.172512, 84006415.983038, 84038431.151146, 0.107955, 84038431.259101
2695400, 84019475.861677, 0.170982, 84019476.032660, 84050172.632150, 0.105131, 84050172.737281
2695600, 84031416.094158, 0.174266, 84031416.268425, 84063518.893673, 0.113702, 84063519.007376
2695800, 84044459.894067, 0.180608, 84044460.074675, 84075741.706599, 0.102229, 84075741.808828
2696000, 84056891.170839, 0.177696, 84056891.348535, 84087819.386494, 0.098945, 84087819.485439
2696200, 84069201.289226, 0.184037, 84069201.473263, 84100254.057922, 0.091750, 84100254.149672
2696400, 84082090.502898, 0.202110, 84082090.705008, 84112625.296843, 0.087104, 84112625.383947
2696600, 84094479.661156, 0.212295, 84094479.873451, 84124784.071127, 0.085313, 84124784.156439
2696800, 84106689.775400, 0.221351, 84106689.996752, 84137672.817926, 0.087521, 84137672.905446
2697000, 84119104.494999, 0.224877, 84119104.719877, 84149549.554720, 0.090796, 84149549.645516
2697200, 84131309.116907, 0.222387, 84131309.339294, 84162473.068853, 0.097729, 84162473.166582
2697400, 84143941.023895, 0.192701, 84143941.216596, 84175010.115998, 0.098663, 84175010.214661
2697600, 84156054.194930, 0.194110, 84156054.389040, 84187457.430318, 0.081127, 84187457.511445
2697800, 84169024.214335, 0.196214, 84169024.410549, 84199789.300784, 0.081018, 84199789.381802
2698000, 84181110.383129, 0.174517, 84181110.557646, 84212787.238515, 0.082757, 84212787.321272
2698200, 84193781.731984, 0.166913, 84193781.898897, 84224646.328118, 0.095288, 84224646.423406
2698400, 84206377.320005, 0.165094, 84206377.485099, 84237434.555273, 0.097154, 84237434.652426
2698600, 84219238.720096, 0.149059, 84219238.869155, 84250351.278434, 0.079183, 84250351.357617
2698800, 84231883.716410, 0.144667, 84231883.861077, 84261946.834283, 0.074462, 84261946.908745
2699000, 84244347.104515, 0.139476, 84244347.243991, 84274487.506764, 0.071950, 84274487.578714
2699200, 84256843.433625, 0.108852, 84256843.542477, 84287548.372921, 0.074155, 84287548.447076
2699400, 84269461.090415, 0.108810, 84269461.199225, 84299387.342311, 0.089833, 84299387.432144
2699600, 84281823.090570, 0.114531, 84281823.205101, 84312033.416774, 0.090691, 84312033.507465
2699800, 84294495.502660, 0.116509, 84294495.619169, 84324419.561256, 0.093151, 84324419.654407
2700000, 84306138.348265, 0.108863, 84306138.457128, 84336818.473586, 0.088683, 84336818.562269
2700200, 84319257.616943, 0.103077, 84319257.720020, 84349589.223972, 0.084333, 84349589.308305
2700400, 84331588.423973, 0.107678, 84331588.531651, 84362299.714373, 0.077648, 84362299.792021
2700600, 84343833.776947, 0.104775, 84343833.881723, 84374164.634541, 0.070024, 84374164.704565
2700800, 84356714.946872, 0.103188, 84356715.050060, 84386982.103362, 0.065539, 84386982.168901
2701000, 84369355.139961, 0.099557, 84369355.239518, 84399967.143218, 0.062764, 84399967.205982
2701200, 84381424.109304, 0.118779, 84381424.228083, 84412027.519820, 0.066940, 84412027.586760
2701400, 84394354.652066, 0.114765, 84394354.766831, 84424491.655036, 0.063702, 84424491.718738
2701600, 84406779.501259, 0.098318, 84406779.599577, 84436975.980675, 0.061087, 84436976.041762
2701800, 84419702.262161, 0.087462, 84419702.349623, 84449736.898451, 0.069237, 84449736.967688
2702000, 84431849.081013, 0.081063, 84431849.162076, 84461738.895908, 0.068960, 84461738.964868
2702200, 84444686.903647, 0.076128, 84444686.979775, 84474317.919765, 0.083200, 84474318.002965
2702400, 84456886.183094, 0.081656, 84456886.264750, 84486685.840469, 0.090441, 84486685.930909
2702600, 84469720.436817, 0.088310, 84469720.525127, 84499647.184870, 0.087348, 84499647.272218
2702800, 84481986.930479, 0.094603, 84481987.025082, 84512028.288891, 0.106195, 84512028.395086
2703000, 84494314.627960, 0.090240, 84494314.718199, 84524557.115546, 0.108008, 84524557.223555
2703200, 84506800.106368, 0.091586, 84506800.197953, 84537290.310032, 0.120859, 84537290.430891
2703400, 84519602.740696, 0.082500, 84519602.823197, 84548942.806709, 0.124019, 84548942.930727
2703600, 84532017.225651, 0.080784, 84532017.306435, 84560661.805419, 0.109043, 84560661.914462
2703800, 84544910.721517, 0.083031, 84544910.804548, 84573888.189459, 0.116402, 84573888.305861
2704000, 84557625.189459, 0.086784, 84557625.276243, 84586582.291560, 0.126243, 84586582.417803
2704200, 84569697.037509, 0.091287, 84569697.128796, 84599061.056700, 0.130937, 84599061.187637
2704400, 84582198.163199, 0.103827, 84582198.267027, 84611818.593428, 0.115075, 84611818.708503
2704600, 84594712.869289, 0.100773, 84594712.970062, 84623838.848725, 0.116664, 84623838.965388
2704800, 84607424.094864, 0.105525, 84607424.200389, 84636902.810108, 0.102606, 84636902.912714
2705000, 84619248.657240, 0.108388, 84619248.765628, 84649133.411571, 0.109806, 84649133.521377
2705200, 84631922.026893, 0.102113, 84631922.129005, 84662402.145350, 0.112191, 84662402.257540
2705400, 84644503.075246, 0.108198, 84644503.183443, 84674306.171276, 0.130948, 84674306.302224
2705600, 84657490.309900, 0.123281, 84657490.433181, 84687137.486408, 0.133131, 84687137.619539
2705800, 84669803.349371, 0.120608, 84669803.469980, 84699308.017675, 0.142276, 84699308.159951
2706000, 84682522.646755, 0.118534, 84682522.765290, 84711723.394084, 0.163179, 84711723.557263
2706200, 84695330.712465, 0.124796, 84695330.837261, 84723865.248100, 0.166238, 84723865.414339
2706400, 84707235.464729, 0.132320, 84707235.597049, 84736370.555446, 0.150748, 84736370.706193
2706600, 84719975.945664, 0.145472, 84719976.091135, 84748815.265912, 0.138620, 84748815.404532
2706800, 84732438.349959, 0.173069, 84732438.523028, 84762113.713800, 0.141780, 84762113.855580
2707000, 84745261.311871, 0.191435, 84745261.503306, 84774170.099831, 0.152892, 84774170.252723
2707200, 84757819.339122, 0.195630, 84757819.534752, 84786820.108004, 0.150440, 84786820.258444
2707400, 84770495.241200, 0.222432, 84770495.463631, 84799326.736211, 0.149686, 84799326.885898
2707600, 84782625.687198, 0.243125, 84782625.930322, 84812357.643977, 0.145563, 84812357.789540
2707800, 84795192.100333, 0.251330, 84795192.351662, 84824535.929207, 0.129307, 84824536.058515
2708000, 84807631.333593, 0.283436, 84807631.617029, 84836995.782535, 0.111295, 84836995.893830
2708200, 84819909.058906, 0.300889, 84819909.359795, 84849525.975034, 0.112510, 84849526.087544
2708400, 84832412.701200, 0.298975, 84832413.000175, 84862766.714158, 0.117962, 84862766.832120
2708600, 84844985.059425, 0.273027, 84844985.332452, 84874837.558608, 0.126327, 84874837.684936
2708800, 84857047.380784, 0.276189, 84857047.656973, 84888091.619232, 0.119675, 84888091.738907
2709000, 84869993.733673, 0.265247, 84869993.998920, 84900440.531461, 0.126714, 84900440.658175
2709200, 84881993.002379, 0.254476, 84881993.256855, 84912530.005513, 0.139658, 84912530.145171
2709400, 84894687.453177, 0.246390, 84894687.699567, 84925105.233612, 0.142561, 84925105.376173
2709600, 84906813.585370, 0.244766, 84906813.830136, 84938075.219145, 0.149988, 84938075.369133
2709800, 84919776.744006, 0.258804, 84919777.002810, 84950783.462903, 0.150799, 84950783.613702
2710000, 84932613.403483, 0.262327, 84932613.665810, 84962889.703836, 0.134389, 84962889.838225
2710200, 84944680.532676, 0.256169, 84944680.788845, 84976201.442466, 0.127937, 84976201.570403
2710400, 84957264.267623, 0.233703, 84957264.501326, 84988339.067489, 0.142535, 84988339.210024
2710600, 84970149.708729, 0.213464, 84970149.922193, 85000887.623741, 0.143898, 85000887.767639
2710800, 84982541.358036, 0.193673, 84982541.551708, 85013460.175373, 0.152440, 85013460.327812
2711000, 84995058.648242, 0.173142, 84995058.821384, 85025826.038261, 0.144454, 85025826.182715
2711200, 85007872.200222, 0.151276, 85007872.351498, 85038551.386047, 0.141507, 85038551.527554
2711400, 85019687.435679, 0.143372, 85019687.579051, 85051373.243478, 0.131339, 85051373.374817
2711600, 85032479.724784, 0.128840, 85032479.853624, 85063801.240114, 0.127969, 85063801.368082
2711800, 85044999.081031, 0.141422, 85044999.222453, 85076444.902596, 0.130399, 85076445.032995
2712000, 85057533.777308, 0.157496, 85057533.934804, 85089265.612629, 0.126127, 85089265.738756
2712200, 85069368.719580, 0.171161, 85069368.890742, 85101274.873618, 0.123694, 85101274.997312
2712400, 85081926.129626, 0.182843, 85081926.312469, 85114093.576214, 0.132186, 85114093.708400
2712600, 85094822.334200, 0.171463, 85094822.505662, 85126377.931660, 0.133449, 85126378.065109
2712800, 85107047.203831, 0.170759, 85107047.374590, 85139236.993375, 0.117266, 85139237.110640
2713000, 85119988.414848, 0.168838, 85119988.583686, 85152102.400847, 0.101068, 85152102.501915
2713200, 85132404.614524, 0.177501, 85132404.792025, 85164542.596771, 0.118135, 85164542.714906
2713400, 85144968.415985, 0.190895, 85144968.606880, 85177203.205074, 0.127423, 85177203.332497
2713600, 85158280.623222, 0.184898, 85158280.808120, 85189661.555629, 0.106181, 85189661.661811
2713800, 85170479.196560, 0.185661, 85170479.382221, 85202011.154285, 0.105471, 85202011.259757
2714000, 85183007.526675, 0.205173, 85183007.731848, 85213998.666247, 0.092865, 85213998.759113
2714200, 85195398.080331, 0.218083, 85195398.298414, 85226896.956444, 0.086978, 85226897.043422
2714400, 85208407.462738, 0.222729, 85208407.685467, 85239511.737038, 0.091771, 85239511.828809
2714600, 85220138.602695, 0.230207, 85220138.832902, 85251884.293135, 0.092669, 85251884.385803
2714800, 85233119.998388, 0.222046, 85233120.220434, 85264674.010269, 0.091046, 85264674.101316
2715000, 85245196.028121, 0.207186, 85245196.235307, 85277357.361738, 0.083794, 85277357.445532
2715200, 85257570.114754, 0.191711, 85257570.306466, 85289433.366913, 0.070666, 85289433.437579
2715400, 85270710.058031, 0.189380, 85270710.247411, 85301979.019100, 0.081983, 85301979.101083
2715600, 85282814.880186, 0.187083, 85282815.067269, 85315047.915695, 0.092164, 85315048.007859
2715800, 85295619.502319, 0.174000, 85295619.676319, 85327324.200934, 0.086432, 85327324.287365
2716000, 85308161.127726, 0.172876, 85308161.300601, 85339742.348451, 0.078563, 85339742.427014
2716200, 85321395.495970, 0.162097, 85321395.658067, 85352445.660244, 0.089998, 85352445.750243
2716400, 85333912.642415, 0.147257, 85333912.789672, 85365040.633391, 0.088876, 85365040.722267
2716600, 85346586.703710, 0.143450, 85346586.847160, 85377534.472191, 0.072739, 85377534.544929
2716800, 85359337.007299, 0.138331, 85359337.145629, 85389575.450631, 0.067265, 85389575.517896
2717000, 85371391.348058, 0.111710, 85371391.459768, 85402537.067333, 0.078504, 85402537.145837
2717200, 85384463.204117, 0.113225, 85384463.317341, 85414976.982240, 0.095763, 85414977.078003
2717400, 85396682.893231, 0.113821, 85396683.007053, 85427690.465137, 0.100922, 85427690.566059
2717600, 85409266.608112, 0.113761, 85409266.721873, 85440234.214554, 0.093486, 85440234.308040
2717800, 85421788.786703, 0.103847, 85421788.890549, 85452931.744145, 0.083015, 85452931.827160
2718000, 85434248.855341, 0.100576, 85434248.955917, 85465475.158153, 0.064826, 85465475.222979
2718200, 85446789.921672, 0.098748, 85446790.020419, 85477463.301371, 0.066687, 85477463.368058
2718400, 85459583.761837, 0.103968, 85459583.865805, 85490361.133809, 0.060813, 85490361.194622
2718600, 85472275.517851, 0.102163, 85472275.620014, 85503245.095675, 0.066266, 85503245.161940
2718800, 85484503.911273, 0.086436, 85484503.997709, 85515954.169181, 0.061665, 85515954.230846
2719000, 85497340.071147, 0.108160, 85497340.179308, 85528038.129444, 0.051480, 85528038.180924
2719200, 85510181.188219, 0.112626, 85510181.300845, 85540762.293704, 0.060904, 85540762.354608
2719400, 85522912.427392, 0.090499, 85522912.517891, 85553071.067225, 0.062115, 85553071.129340
2719600, 85535564.174430, 0.072154, 85535564.246585, 85566461.395781, 0.067643, 85566461.463424
2719800, 85547927.152094, 0.080257, 85547927.232352, 85578097.493211, 0.073529, 85578097.566740
2720000, 85560506.145303, 0.079633, 85560506.224936, 85590853.502077, 0.091582, 85590853.593659
2720200, 85573739.640984, 0.085576, 85573739.726560, 85603843.447607, 0.099080, 85603843.546687
2720400, 85585429.266829, 0.103984, 85585429.370813, 85616299.934174, 0.106967, 85616300.041141
2720600, 85598534.437812, 0.102340, 85598534.540152, 85629047.933059, 0.107679, 85629048.040738
2720800, 85610940.193948, 0.098574, 85610940.292522, 85641480.149186, 0.117000, 85641480.266186
2721000, 85623433.368910, 0.096080, 85623433.464990, 85653474.384486, 0.118529, 85653474.503015
2721200, 85636021.657383, 0.080744, 85636021.738127, 85665719.299156, 0.114047, 85665719.413203
2721400, 85648792.151061, 0.076073, 85648792.227135, 85678278.575740, 0.117076, 85678278.692816
2721600, 85661862.784265, 0.072015, 85661862.856280, 85691240.827747, 0.123980, 85691240.951727
2721800, 85674244.883836, 0.090386, 85674244.974222, 85703845.695167, 0.127150, 85703845.822318
2722000, 85686126.109256, 0.086718, 85686126.195975, 85716280.293687, 0.120272, 85716280.413959
2722200, 85699206.993555, 0.098862, 85699207.092417, 85729349.070680, 0.110975, 85729349.181655
2722400, 85712098.582674, 0.098563, 85712098.681237, 85741800.214887, 0.114623, 85741800.329510
2722600, 85723905.645626, 0.104947, 85723905.750573, 85754664.970718, 0.107165, 85754665.077884
2722800, 85736334.767544, 0.106212, 85736334.873756, 85767390.890925, 0.115938, 85767391.006863
2723000, 85749175.839764, 0.104667, 85749175.944431, 85780123.416416, 0.124957, 85780123.541373
2723200, 85762413.693565, 0.119287, 85762413.812851, 85792316.588158, 0.135827, 85792316.723985
2723400, 85774781.815368, 0.127577, 85774781.942945, 85805172.100949, 0.136339, 85805172.237288
2723600, 85787726.364137, 0.119101, 85787726.483237, 85817326.430740, 0.141134, 85817326.571874
2723800, 85800134.313028, 0.121194, 85800134.434222, 85829738.810407, 0.161721, 85829738.972128
2724000, 85812417.842646, 0.119952, 85812417.962598, 85841922.005679, 0.162611, 85841922.168290
2724200, 85825152.375821, 0.143020, 85825152.518842, 85854752.621808, 0.139802, 85854752.761610
2724400, 85837547.854423, 0.162093, 85837548.016516, 85867841.680595, 0.136325, 85867841.816920
2724600, 85850629.124060, 0.177769, 85850629.301828, 85880585.094277, 0.147529, 85880585.241806
2724800, 85863205.144685, 0.197071, 85863205.341757, 85892402.792163, 0.155901, 85892402.948063
2725000, 85875719.327173, 0.205689, 85875719.532862, 85905947.516966, 0.150384, 85905947.667350
2725200, 85888331.406211, 0.235024, 85888331.641235, 85918296.777207, 0.150834, 85918296.928041
2725400, 85900962.310835, 0.244355, 85900962.555191, 85930981.444147, 0.145585, 85930981.589733
